,player_id,player_name,slot_position,player_position,points,projected_points,pro_team,year,week,owner,fantasy_name,opponent
8,3915511,Joe Burrow,QB,QB,19.22,18.4,CIN,2022,1,Michael Sandor,Winged Dragon of Amon-Ra,Jon Samos
9,4569618,Garrett Wilson,BE,WR,7.2,6.95,NYJ,2022,1,Michael Sandor,Winged Dragon of Amon-Ra,Jon Samos
10,2576414,Raheem Mostert,BE,RB,3.7,8.27,MIA,2022,1,Michael Sandor,Winged Dragon of Amon-Ra,Jon Samos
11,4567156,Treylon Burks,BE,WR,7.0,6.72,TEN,2022,1,Michael Sandor,Winged Dragon of Amon-Ra,Jon Samos
12,16757,Derek Carr,BE,QB,13.8,16.41,OAK,2022,1,Michael Sandor,Winged Dragon of Amon-Ra,Jon Samos
13,-16018,Saints D/ST,D/ST,D/ST,6.0,9.37,NO,2022,1,Michael Sandor,Winged Dragon of Amon-Ra,Jon Samos
14,4040980,Irv Smith Jr.,TE,TE,0.0,7.31,MIN,2022,1,Michael Sandor,Winged Dragon of Amon-Ra,Jon Samos
0,3042519,Aaron Jones,RB,RB,9.1,13.83,GB,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
1,3116406,Tyreek Hill,WR,WR,14.0,13.27,MIA,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
2,4360248,Kyle Pitts,TE,TE,2.9,9.69,ATL,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
3,4047646,A.J. Brown,WR,WR,21.5,12.38,PHI,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
4,16737,Mike Evans,RB/WR/TE,WR,15.6,12.53,TB,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
5,4242214,Clyde Edwards-Helaire,BE,RB,20.9,10.6,KC,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
6,4047365,Josh Jacobs,RB,RB,7.8,11.68,OAK,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
7,4241478,DeVonta Smith,BE,WR,0.0,10.35,PHI,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
8,4361432,Romeo Doubs,BE,WR,6.8,8.22,GB,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
9,14880,Kirk Cousins,QB,QB,19.08,15.99,MIN,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
10,4361409,Jahan Dotson,BE,WR,16.5,7.86,WSH,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
11,4362887,Justin Fields,BE,QB,13.64,13.96,CHI,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
12,-16005,Browns D/ST,D/ST,D/ST,9.0,8.27,CLE,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
13,3025433,Mike Davis,BE,RB,1.1,9.97,BAL,2022,1,Jon Samos,You Reek Of Pitts ,Michael Sandor
0,3116385,Joe Mixon,RB,RB,18.0,16.31,CIN,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
1,4259545,D'Andre Swift,RB,RB,26.0,13.97,DET,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
2,3916148,Tony Pollard,BE,RB,3.2,9.37,DAL,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
3,3932905,Diontae Johnson,WR,WR,9.0,11.98,PIT,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
4,4241372,Marquise Brown,WR,WR,12.3,12.18,ARI,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
5,4360238,Dameon Pierce,BE,RB,4.4,10.15,HOU,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
6,4360939,Rashod Bateman,BE,WR,12.9,10.07,BAL,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
7,3128390,Allen Lazard,BE,WR,0.0,0.0,GB,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
8,4045163,Miles Sanders,BE,RB,17.5,12.19,PHI,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
9,4040715,Jalen Hurts,QB,QB,24.72,23.23,PHI,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
10,3930086,Dawson Knox,TE,TE,1.0,7.76,BUF,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
11,14881,Russell Wilson,BE,QB,18.8,19.44,DEN,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
12,3895856,Christian Kirk,RB/WR/TE,WR,15.7,10.33,JAX,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
13,-16025,49ers D/ST,D/ST,D/ST,6.0,9.42,SF,2022,1,Michael Rundell,Watch football and Bateman,Conor Kennedy
0,3918298,Josh Allen,QB,QB,31.48,23.09,BUF,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
1,16460,Adam Thielen,WR,WR,5.1,10.45,MIN,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
2,3116365,Mark Andrews,TE,TE,7.7,12.15,BAL,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
3,4239996,Travis Etienne Jr.,RB,RB,7.5,11.98,JAX,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
4,4035687,Michael Pittman Jr.,WR,WR,23.6,12.46,IND,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
5,3128429,Courtland Sutton,RB/WR/TE,WR,9.2,11.04,DEN,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
6,4039359,Darrell Henderson Jr.,BE,RB,9.8,7.19,LAR,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
7,4040655,Darnell Mooney,BE,WR,1.3,9.61,CHI,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
8,4243537,Gabe Davis,BE,WR,16.8,10.52,BUF,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
9,4569173,Rhamondre Stevenson,BE,RB,3.7,10.08,NE,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
10,4379399,James Cook,BE,RB,-1.8,5.25,BUF,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
11,4426502,Drake London,BE,WR,9.9,9.53,ATL,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
12,3119195,Chase Edmonds,RB,RB,8.5,9.25,MIA,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
13,-16011,Colts D/ST,D/ST,D/ST,8.0,8.18,IND,2022,1,Conor Kennedy,A$$Etienne SZN,Michael Rundell
0,2977187,Cooper Kupp,WR,WR,26.3,16.35,LAR,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
1,3068267,Austin Ekeler,RB,RB,9.2,17.68,LAC,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
2,3121422,Terry McLaurin,WR,WR,12.8,12.08,WSH,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
3,3059915,Kareem Hunt,RB,RB,21.0,10.66,CLE,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
4,4038941,Justin Herbert,QB,QB,23.26,21.15,LAC,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
5,2976499,Amari Cooper,RB/WR/TE,WR,3.2,9.43,CLE,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
6,2577327,Tyler Lockett,BE,WR,4.3,9.89,SEA,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
7,3116164,Mike Gesicki,TE,TE,0.6,6.96,MIA,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
8,15072,Marvin Jones Jr.,BE,WR,5.8,8.32,JAX,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
9,-16021,Eagles D/ST,D/ST,D/ST,4.0,7.85,PHI,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
10,4242433,Joshua Palmer,BE,WR,2.4,7.88,LAC,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
11,2980453,Jamaal Williams,BE,RB,15.5,7.19,DET,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
12,2573079,Carson Wentz,BE,QB,28.72,16.83,WSH,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
13,4371733,Kenneth Gainwell,BE,RB,10.2,5.79,PHI,2022,1,James Pastrami,Joe Rogan on DMT,Chris Bisbee
0,4242335,Jonathan Taylor,RB,RB,26.5,21.08,IND,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
1,4362628,Ja'Marr Chase,WR,WR,24.9,14.69,CIN,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
2,15795,DeAndre Hopkins,BE,WR,0.0,0.0,ARI,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
3,4426354,George Pickens,BE,WR,0.8,6.95,PIT,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
4,4047650,DK Metcalf,RB/WR/TE,WR,5.1,11.03,SEA,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
5,2576925,Darren Waller,TE,TE,9.9,9.83,OAK,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
6,4040761,Devin Singletary,RB,RB,7.2,9.93,BUF,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
7,2330,Tom Brady,QB,QB,10.38,19.61,TB,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
8,4241463,Jerry Jeudy,WR,WR,19.2,11.47,DEN,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
9,3120348,JuJu Smith-Schuster,BE,WR,8.9,10.24,KC,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
10,4052042,James Robinson,BE,RB,19.4,7.74,JAX,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
11,3115394,DJ Chark,BE,WR,13.2,7.97,DET,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
12,-16033,Ravens D/ST,D/ST,D/ST,11.0,6.72,BAL,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
13,4241464,Mac Jones,BE,QB,8.52,14.82,NE,2022,1,Chris Bisbee,Shanahan's Doghouse :(,James Pastrami
0,4241457,Najee Harris,RB,RB,9.6,14.67,PIT,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
1,3126486,Deebo Samuel,WR,WR,11.6,14.79,SF,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
2,3115364,Leonard Fournette,RB,RB,15.7,15.27,TB,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
3,3116165,Chris Godwin,BE,WR,5.0,8.45,TB,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
4,3117256,Dalton Schultz,TE,TE,9.7,9.28,DAL,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
5,3135321,Hunter Renfrow,RB/WR/TE,WR,3.6,10.13,OAK,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
6,2976316,Michael Thomas,WR,WR,20.2,10.93,NO,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
7,4048244,Alexander Mattison,BE,RB,3.6,3.8,MIN,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
8,8439,Aaron Rodgers,QB,QB,3.7,20.03,GB,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
9,4360438,Brandon Aiyuk,BE,WR,5.7,9.13,SF,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
10,15835,Zach Ertz,BE,TE,10.4,8.13,ARI,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
11,3128724,Isaiah McKenzie,BE,WR,8.9,7.1,BUF,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
12,-16027,Buccaneers D/ST,BE,D/ST,12.0,5.98,TB,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
13,-16010,Titans D/ST,D/ST,D/ST,10.0,7.58,TEN,2022,1,Jake Verhulp,Ayahuasca Aaron,Laura Millar
0,3054850,Alvin Kamara,RB,RB,6.1,17.02,NO,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
1,2976212,Stefon Diggs,WR,WR,23.2,13.88,BUF,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
2,3045147,James Conner,RB,RB,14.0,15.56,ARI,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
3,16731,Brandin Cooks,WR,WR,11.7,11.16,HOU,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
4,3916387,Lamar Jackson,QB,QB,20.22,21.61,BAL,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
5,16799,Allen Robinson II,RB/WR/TE,WR,1.7,10.63,LAR,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
6,4046692,Chase Claypool,BE,WR,7.4,9.82,PIT,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
7,4372414,Elijah Moore,BE,WR,7.4,10.76,NYJ,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
8,4361411,Pat Freiermuth,TE,TE,10.0,7.37,PIT,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
9,3916433,Jakobi Meyers,BE,WR,8.2,8.51,NE,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
10,4567048,Kenneth Walker III,BE,RB,0.0,0.0,SEA,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
11,12483,Matthew Stafford,BE,QB,7.8,17.29,LAR,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
12,3139925,Rashaad Penny,BE,RB,7.7,12.57,SEA,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
13,-16009,Packers D/ST,D/ST,D/ST,0.0,6.04,GB,2022,1,Laura Millar,All Killer No Filler,Jake Verhulp
0,4262921,Justin Jefferson,WR,WR,35.9,15.04,MIN,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
1,15818,Keenan Allen,WR,WR,8.6,11.45,LAC,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
2,4239934,AJ Dillon,BE,RB,17.6,9.62,GB,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
3,3051392,Ezekiel Elliott,RB,RB,5.4,12.04,DAL,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
4,4035538,David Montgomery,RB,RB,6.5,13.35,CHI,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
5,4241555,Elijah Mitchell,RB/WR/TE,RB,4.1,14.83,SF,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
6,4383351,Trey Lance,QB,QB,9.96,17.68,SF,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
7,3046439,Hunter Henry,TE,TE,3.0,7.51,NE,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
8,4036348,Michael Gallup,IR,WR,0.0,0.0,DAL,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
9,13982,Julio Jones,BE,WR,10.1,8.09,TB,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
10,4241479,Tua Tagovailoa,BE,QB,14.8,17.55,MIA,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
11,4361050,Isaiah Likely,BE,TE,0.0,3.97,BAL,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
12,4569587,Wan'Dale Robinson,BE,WR,1.0,7.15,NYG,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
13,-16007,Broncos D/ST,D/ST,D/ST,10.0,7.35,DEN,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
14,2975674,Robert Tonyan,BE,TE,5.1,7.07,GB,2022,1,Raj Sreenivasan,LANCE LANCE REVOLUTION ,Patrick Rundell
0,3929630,Saquon Barkley,RB,RB,31.4,14.22,NYG,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
1,16800,Davante Adams,WR,WR,26.1,14.28,OAK,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
2,3139477,Patrick Mahomes,QB,QB,35.9,23.22,KC,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
3,4239993,Tee Higgins,WR,WR,3.7,12.39,CIN,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
4,4427366,Breece Hall,RB,RB,7.1,9.27,NYJ,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
5,4360294,Antonio Gibson,RB/WR/TE,RB,16.5,14.68,WSH,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
6,4258595,Cole Kmet,TE,TE,0.0,6.27,CHI,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
7,3045144,Tyler Boyd,BE,WR,11.3,6.8,CIN,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
8,3051738,Marquez Valdes-Scantling,BE,WR,6.1,9.06,KC,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
9,-16024,Chargers D/ST,D/ST,D/ST,16.0,6.82,LAC,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
10,16790,Jarvis Landry,BE,WR,15.9,7.32,NO,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
11,2974858,Kenny Golladay,BE,WR,3.2,7.89,NYG,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
12,4373626,Tyler Allgeier,BE,RB,0.0,0.0,ATL,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
13,2573401,Tyler Higbee,BE,TE,6.4,7.02,LAR,2022,1,Patrick Rundell,Kmet Me Bro,Raj Sreenivasan
